processo_id,data_distribuicao,data_ultima_mov,lead_time_days,uf,tipo_acao,valor_causa,risco_cpc25,probabilidade_perda,valor_provisao,custo_defesa,status
PROC-2026-02904,2017-07-13,2025-05-01,2849,SP,Cível - Execução,388149.61,Possível,0.67,194074.81,77420.69,Ativo
PROC-2026-02905,2017-12-11,2023-08-16,2074,SP,Cível - Outros,277216.91,Provável,0.97,267805.77,35404.29,Ativo
PROC-2026-02906,2019-07-07,2022-05-08,1036,SP,Cível - Outros,279400.26,Provável,0.7,196314.76,68772.17,Encerrado
PROC-2026-02907,2015-12-11,2021-04-13,1950,SP,Cível - Execução,36195.34,Provável,0.9,32424.45,105021.35,Ativo
PROC-2026-02908,2016-11-15,2022-03-07,1938,SP,Cível - Outros,302522.57,Possível,0.65,151261.29,38026.14,Ativo
PROC-2026-02909,2018-04-10,2024-02-24,2146,SP,Cível - Execução,351074.13,Provável,0.75,263635.11,98239.32,Encerrado
PROC-2026-02910,2016-03-11,2017-04-06,391,SP,Cível - Outros,153372.66,Possível,0.47,76686.33,19987.36,Encerrado
PROC-2026-02911,2018-01-27,2019-09-30,611,SP,Cível - Outros,422282.25,Provável,0.98,413799.27,11906.94,Encerrado
PROC-2026-02912,2015-05-04,2016-05-12,374,SP,Cível - Execução,107570.53,Possível,0.65,53785.26,19594.34,Ativo
PROC-2026-02913,2015-10-05,2019-07-16,1380,SP,Cível - Execução,200148.5,Possível,0.66,100074.25,36963.21,Ativo
PROC-2026-02914,2018-04-03,2045-09-20,10032,SP,Cível - Outros,141401.82,Possível,0.59,70700.91,482396.74,Ativo
PROC-2026-02915,2017-03-25,2017-11-20,240,SP,Cível - Outros,331624.26,Provável,0.94,310964.56,7940.74,Encerrado
PROC-2026-02916,2016-12-01,2021-08-05,1708,SP,Cível - Execução,114205.35,Provável,0.93,106182.81,55339.04,Ativo
PROC-2026-02917,2019-01-21,2020-09-24,612,SP,Cível - Outros,357240.61,Possível,0.53,178620.31,13618.09,Encerrado
PROC-2026-02918,2017-10-20,2023-06-25,2074,SP,Cível - Outros,442352.22,Provável,0.84,371355.11,77154.39,Encerrado
PROC-2026-02919,2016-04-01,2017-01-02,276,SP,Cível - Execução,85008.26,Provável,0.8,67939.37,10249.57,Ativo
PROC-2026-02920,2015-04-09,2017-04-26,748,SP,Cível - Outros,251570.75,Possível,0.6,125785.38,27058.23,Encerrado
PROC-2026-02921,2016-03-13,2017-02-28,352,SP,Cível - Indenizatória,178523.96,Provável,0.88,156407.69,12284.36,Encerrado
PROC-2026-02922,2018-07-01,2026-01-14,2754,SP,Cível - Outros,62458.0,Possível,0.52,31229.0,161181.63,Ativo
PROC-2026-02923,2019-01-31,2021-09-03,946,SP,Cível - Outros,103048.14,Provável,0.94,97269.87,39523.09,Encerrado
PROC-2026-02924,2018-04-09,2019-11-10,580,SP,Cível - Outros,93718.32,Possível,0.47,46859.16,15194.18,Encerrado
PROC-2026-02925,2016-04-08,2016-10-05,180,SP,Cível - Outros,91016.29,Possível,0.57,45508.15,8964.52,Encerrado
PROC-2026-02926,2019-07-19,2023-05-23,1404,SP,Cível - Execução,400989.47,Possível,0.59,200494.73,71294.74,Encerrado
PROC-2026-02927,2017-06-18,2023-03-19,2100,SP,Cível - Execução,58041.34,Provável,0.95,55046.47,92465.78,Ativo
PROC-2026-02928,2017-06-05,2019-09-23,840,SP,Cível - Execução,467175.59,Provável,0.95,444063.5,19731.81,Encerrado
PROC-2026-02929,2019-04-24,2019-11-02,192,SP,Cível - Outros,20011.17,Possível,0.48,10005.58,6582.53,Ativo
PROC-2026-02930,2018-05-20,2024-05-18,2190,SP,Cível - Execução,337729.13,Provável,0.94,317534.83,67874.99,Ativo
PROC-2026-02931,2017-12-16,2021-09-15,1369,SP,Cível - Outros,93519.58,Provável,0.99,92615.56,37745.32,Encerrado
PROC-2026-02932,2018-08-02,2022-12-15,1596,SP,Cível - Execução,374306.15,Provável,0.99,371081.55,87225.23,Encerrado
PROC-2026-02933,2015-03-16,2019-10-15,1674,SP,Cível - Outros,487076.2,Provável,0.84,410754.35,51898.86,Encerrado
PROC-2026-02934,2018-07-24,2022-02-24,1311,SP,Cível - Execução,482281.19,Provável,0.98,470803.61,36632.01,Encerrado
PROC-2026-02935,2015-10-02,2017-03-13,528,SP,Cível - Execução,256785.86,Possível,0.38,128392.93,33251.38,Ativo
PROC-2026-02936,2017-08-28,2023-04-11,2052,SP,Cível - Outros,471934.12,Possível,0.64,235967.06,95170.91,Encerrado
PROC-2026-02937,2019-04-24,2023-03-01,1407,SP,Cível - Execução,396441.43,Provável,0.93,369861.23,75957.25,Ativo
PROC-2026-02938,2019-07-24,2026-04-06,2448,SP,Cível - Execução,43801.82,Possível,0.49,21900.91,111372.43,Encerrado
PROC-2026-02939,2016-12-01,2020-10-04,1403,SP,Cível - Execução,453327.9,Possível,0.56,226663.95,52389.16,Ativo
PROC-2026-02940,2015-02-16,2015-11-03,260,SP,Cível - Execução,71776.65,Possível,0.42,35888.33,16774.02,Encerrado
PROC-2026-02941,2015-04-14,2018-11-30,1326,SP,Cível - Outros,179485.59,Provável,0.84,151383.83,31887.05,Ativo
PROC-2026-02942,2018-03-09,2022-02-26,1450,SP,Cível - Indenizatória,431101.78,Provável,0.71,306041.15,45009.04,Encerrado
PROC-2026-02943,2015-02-02,2016-09-13,589,SP,Cível - Outros,67849.18,Provável,0.94,63622.01,15627.95,Encerrado
PROC-2026-02944,2015-06-21,2017-11-28,891,SP,Cível - Execução,250520.13,Provável,0.73,182905.65,15945.75,Ativo
PROC-2026-02945,2017-03-26,2021-04-16,1482,SP,Cível - Outros,470813.74,Provável,0.88,414588.93,92704.67,Encerrado
PROC-2026-02946,2015-09-09,2016-07-24,319,SP,Cível - Outros,194620.33,Possível,0.7,97310.16,17780.96,Ativo
PROC-2026-02947,2018-01-23,2027-06-29,3444,SP,Cível - Outros,39212.23,Possível,0.38,19606.11,170870.18,Ativo
PROC-2026-02948,2018-04-01,2019-03-07,340,SP,Cível - Outros,156582.32,Provável,0.93,146350.86,10023.57,Ativo
PROC-2026-02949,2015-09-17,2016-11-10,420,SP,Cível - Outros,424573.48,Possível,0.63,212286.74,9966.77,Ativo
PROC-2026-02950,2018-09-14,2021-08-03,1054,SP,Cível - Execução,462931.51,Possível,0.58,231465.76,58383.63,Encerrado
PROC-2026-02951,2015-03-15,2015-10-29,228,SP,Cível - Outros,15848.13,Possível,0.62,7924.06,4137.96,Encerrado
PROC-2026-02952,2016-01-08,2020-06-07,1612,SP,Cível - Outros,235192.05,Provável,0.82,193629.21,57660.02,Encerrado
PROC-2026-02953,2015-01-02,2016-05-16,500,SP,Cível - Execução,185928.04,Provável,0.77,143415.45,29500.31,Encerrado
PROC-2026-02954,2019-03-24,2022-09-20,1276,SP,Cível - Execução,317765.41,Possível,0.39,158882.7,27256.69,Ativo
PROC-2026-02955,2016-07-31,2018-08-18,748,SP,Cível - Execução,195071.33,Provável,0.93,182018.87,19895.38,Encerrado
PROC-2026-02956,2019-09-26,2021-05-12,594,SP,Cível - Execução,405183.71,Possível,0.41,202591.86,37070.3,Encerrado
PROC-2026-02957,2018-08-15,2022-04-10,1334,SP,Cível - Outros,164539.98,Possível,0.33,82269.99,35299.65,Ativo
PROC-2026-02958,2017-08-18,2023-03-05,2025,SP,Cível - Outros,188068.71,Possível,0.46,94034.35,88414.52,Ativo
PROC-2026-02959,2016-08-31,2017-05-22,264,SP,Cível - Outros,154892.16,Provável,0.99,153037.76,9810.6,Ativo
PROC-2026-02960,2019-03-29,2020-06-06,435,SP,Cível - Execução,496117.28,Provável,0.75,372313.17,13433.74,Encerrado
PROC-2026-02961,2016-04-30,2017-01-21,266,SP,Cível - Outros,177927.55,Possível,0.63,88963.78,10903.83,Encerrado
PROC-2026-02962,2015-10-28,2022-07-20,2457,SP,Cível - Outros,196401.3,Provável,0.71,139092.3,145636.44,Encerrado
PROC-2026-02963,2017-12-13,2022-08-11,1702,SP,Cível - Outros,336684.47,Provável,0.91,306084.29,53703.46,Ativo
PROC-2026-02964,2015-04-27,2026-07-12,4094,SP,Cível - Execução,417526.96,Provável,0.73,303793.71,272759.61,Encerrado
PROC-2026-02965,2017-01-30,2022-09-20,2059,SP,Cível - Execução,59167.96,Possível,0.68,29583.98,136505.13,Ativo
PROC-2026-02966,2016-06-20,2022-02-26,2077,SP,Cível - Execução,236071.57,Provável,0.96,226123.81,83809.56,Encerrado
PROC-2026-02967,2015-04-29,2017-09-09,864,SP,Cível - Execução,121886.18,Possível,0.51,60943.09,33237.99,Ativo
PROC-2026-02968,2018-10-26,2024-02-23,1946,SP,Cível - Execução,276232.23,Possível,0.54,138116.12,103202.13,Ativo
PROC-2026-02969,2015-05-22,2020-05-04,1809,SP,Cível - Outros,27822.78,Provável,0.76,21140.11,82693.29,Ativo
PROC-2026-02970,2018-01-26,2024-03-15,2240,SP,Cível - Execução,179391.48,Provável,0.9,162337.72,70157.02,Encerrado
PROC-2026-02971,2018-04-22,2019-12-05,592,SP,Cível - Outros,428264.99,Possível,0.41,214132.49,14956.47,Encerrado
PROC-2026-02972,2018-10-15,2024-10-19,2196,SP,Cível - Outros,336018.1,Provável,0.77,260264.04,42165.63,Encerrado
PROC-2026-02973,2017-12-05,2019-11-08,703,SP,Cível - Execução,141030.61,Possível,0.47,70515.31,16841.61,Encerrado
PROC-2026-02974,2019-07-08,2020-05-23,320,SP,Cível - Outros,28844.22,Provável,0.86,24826.42,21149.93,Encerrado
PROC-2026-02975,2016-10-08,2022-08-13,2135,SP,Cível - Execução,193310.82,Possível,0.65,96655.41,49082.14,Encerrado
PROC-2026-02976,2017-07-07,2017-12-24,170,SP,Cível - Execução,479983.38,Possível,0.37,239991.69,4030.11,Ativo
PROC-2026-02977,2015-02-21,2018-11-04,1352,SP,Cível - Execução,145230.68,Provável,0.77,112257.51,56468.49,Ativo
PROC-2026-02978,2017-06-11,2018-11-21,528,SP,Cível - Outros,345978.17,Provável,0.95,327799.57,25477.47,Encerrado
PROC-2026-02979,2018-05-24,2023-02-15,1728,SP,Cível - Execução,37597.39,Provável,0.83,31112.67,112440.87,Encerrado
PROC-2026-02980,2015-03-20,2017-10-11,936,SP,Cível - Outros,96385.46,Provável,0.9,86952.78,31832.18,Encerrado
PROC-2026-02981,2015-02-02,2016-01-04,336,SP,Cível - Outros,494077.76,Provável,0.98,483739.41,15487.6,Encerrado
PROC-2026-02982,2019-01-10,2022-06-13,1250,SP,Cível - Outros,78612.08,Provável,0.92,72681.63,36902.99,Encerrado
PROC-2026-02983,2019-08-22,2020-06-07,290,SP,Cível - Outros,146867.07,Provável,0.8,117965.29,13952.0,Encerrado
PROC-2026-02984,2015-07-27,2017-08-25,760,SP,Cível - Outros,70194.86,Possível,0.39,35097.43,25296.94,Ativo
PROC-2026-02985,2016-12-17,2023-02-04,2240,SP,Cível - Execução,462560.13,Possível,0.69,231280.06,92791.02,Encerrado
PROC-2026-02986,2016-11-28,2020-04-27,1246,SP,Cível - Execução,239861.54,Provável,0.8,192576.43,48080.34,Ativo
PROC-2026-02987,2019-05-27,2020-01-06,224,SP,Cível - Execução,307673.65,Possível,0.51,153836.83,13720.4,Encerrado
PROC-2026-02988,2017-02-17,2021-01-30,1443,SP,Cível - Execução,56962.53,Provável,0.73,41626.76,84008.72,Encerrado
PROC-2026-02989,2019-10-02,2020-12-10,435,SP,Cível - Outros,143637.25,Provável,0.87,125614.29,10606.99,Ativo
PROC-2026-02990,2019-07-26,2025-05-23,2128,SP,Cível - Execução,495219.31,Provável,0.95,469030.98,74976.08,Ativo
PROC-2026-02991,2019-03-05,2020-06-30,483,SP,Cível - Outros,434351.28,Possível,0.48,217175.64,13988.24,Encerrado
PROC-2026-02992,2018-08-18,2023-05-27,1743,SP,Cível - Outros,289213.98,Provável,0.83,239685.87,91649.96,Ativo
PROC-2026-02993,2016-11-02,2025-03-20,3060,SP,Cível - Execução,9752.9,Possível,0.32,4876.45,149008.38,Ativo
PROC-2026-02994,2019-01-24,2019-11-19,299,SP,Cível - Outros,19715.58,Possível,0.42,9857.79,7655.3,Encerrado
PROC-2026-02995,2018-01-09,2020-09-21,986,SP,Cível - Execução,66919.39,Provável,0.78,52306.55,29214.67,Encerrado
PROC-2026-02996,2015-05-05,2020-07-21,1904,SP,Cível - Execução,474986.55,Possível,0.63,237493.28,50473.55,Ativo
PROC-2026-02997,2019-04-24,2020-11-04,560,SP,Cível - Outros,431583.45,Provável,0.88,379674.36,20746.55,Ativo
PROC-2026-02998,2019-03-30,2020-12-19,630,SP,Cível - Execução,264182.31,Provável,0.94,249099.35,17710.39,Ativo
PROC-2026-02999,2016-12-17,2020-03-09,1178,SP,Cível - Execução,204090.3,Possível,0.6,102045.15,22666.16,Encerrado
PROC-2026-03000,2017-05-24,2020-05-28,1100,SP,Cível - Execução,333092.95,Provável,0.77,256309.37,62684.62,Ativo
PROC-2026-03001,2015-05-08,2017-07-19,803,SP,Cível - Execução,26707.49,Possível,0.52,13353.75,31594.79,Encerrado
PROC-2026-03002,2015-09-23,2017-12-26,825,SP,Trabalhista,47748.26,Possível,0.55,23874.13,49763.79,Ativo
PROC-2026-03003,2015-10-26,2022-07-18,2457,SP,Cível - Outros,364780.95,Provável,0.97,354281.22,83169.16,Ativo
PROC-2026-03004,2018-10-28,2022-06-19,1330,SP,Cível - Outros,71199.21,Possível,0.65,35599.61,61437.44,Encerrado
PROC-2026-03005,2016-07-20,2018-12-30,893,SP,Cível - Execução,134709.6,Provável,0.74,99551.46,53310.08,Encerrado
PROC-2026-03006,2015-07-13,2023-03-21,2808,SP,Cível - Execução,350124.68,Provável,0.91,318270.42,147454.06,Encerrado
PROC-2026-03007,2016-09-02,2026-09-13,3663,SP,Cível - Execução,234541.91,Provável,0.83,194103.52,169834.14,Encerrado
PROC-2026-03008,2015-04-03,2016-07-22,476,SP,Cível - Outros,233334.36,Provável,0.97,225928.92,9960.31,Encerrado
PROC-2026-03009,2016-05-15,2017-04-03,323,SP,Cível - Outros,374120.93,Possível,0.49,187060.47,9357.46,Encerrado
PROC-2026-03010,2016-09-22,2022-08-24,2162,SP,Cível - Execução,71341.06,Possível,0.36,35670.53,87468.01,Ativo
PROC-2026-03011,2016-10-11,2018-06-30,627,SP,Cível - Execução,34220.95,Possível,0.4,17110.48,32354.27,Ativo
PROC-2026-03012,2017-03-28,2018-03-23,360,SP,Cível - Outros,134781.06,Possível,0.37,67390.53,20306.61,Encerrado
PROC-2026-03013,2016-06-16,2018-04-13,666,SP,Cível - Execução,304492.05,Provável,0.92,281067.12,28286.69,Encerrado
PROC-2026-03014,2015-10-24,2018-01-26,825,SP,Cível - Execução,100570.16,Provável,0.98,99049.32,47890.17,Ativo
PROC-2026-03015,2015-08-09,2017-06-11,672,SP,Cível - Execução,479789.01,Provável,0.93,446332.09,43513.96,Encerrado
PROC-2026-03016,2019-04-02,2023-02-28,1428,SP,Cível - Outros,400422.16,Provável,0.77,309431.56,69635.95,Ativo
PROC-2026-03017,2015-07-26,2021-12-21,2340,SP,Cível - Execução,416458.57,Provável,0.93,385731.89,60689.87,Ativo
PROC-2026-03018,2016-08-04,2018-03-15,588,SP,Cível - Outros,248055.76,Possível,0.7,124027.88,35480.26,Encerrado
PROC-2026-03019,2019-10-29,2022-11-15,1113,SP,Cível - Execução,353391.58,Possível,0.68,176695.79,52379.63,Encerrado
PROC-2026-03020,2017-09-23,2018-07-20,300,SP,Cível - Execução,289537.55,Possível,0.5,144768.78,18733.86,Encerrado
PROC-2026-03021,2017-02-24,2019-04-14,779,SP,Cível - Outros,372466.22,Provável,0.75,278618.58,41231.0,Encerrado
PROC-2026-03022,2019-03-25,2022-10-07,1292,SP,Cível - Execução,480923.07,Possível,0.31,240461.53,55945.8,Encerrado
PROC-2026-03023,2016-11-14,2020-08-23,1378,SP,Cível - Outros,190965.82,Provável,0.7,134569.55,90736.42,Ativo
PROC-2026-03024,2016-06-03,2019-05-19,1080,SP,Cível - Indenizatória,298356.21,Provável,1.0,297849.76,39281.02,Encerrado
PROC-2026-03025,2019-01-19,2020-02-01,378,SP,Cível - Outros,307525.66,Possível,0.55,153762.83,17400.72,Encerrado
PROC-2026-03026,2016-05-01,2017-08-12,468,SP,Cível - Outros,350904.78,Possível,0.59,175452.39,13133.0,Encerrado
PROC-2026-03027,2015-08-13,2021-09-22,2232,SP,Cível - Execução,29148.74,Possível,0.42,14574.37,40419.02,Ativo
PROC-2026-03028,2016-07-29,2017-02-22,208,SP,Cível - Outros,352379.59,Possível,0.34,176189.79,12807.94,Encerrado
PROC-2026-03029,2019-10-01,2022-12-22,1178,SP,Cível - Execução,114554.59,Provável,0.9,103545.12,24893.82,Encerrado
PROC-2026-03030,2015-09-05,2025-09-15,3663,SP,Cível - Outros,360636.44,Provável,0.85,305031.46,198967.22,Ativo
PROC-2026-03031,2017-04-25,2019-06-24,790,SP,Cível - Execução,60260.99,Provável,0.83,49736.18,20236.35,Ativo
PROC-2026-03032,2015-03-13,2019-12-27,1750,SP,Cível - Execução,62624.01,Possível,0.54,31312.01,72504.04,Ativo
PROC-2026-03033,2015-09-08,2017-07-05,666,SP,Cível - Outros,86334.57,Provável,0.92,79016.81,17652.34,Encerrado
PROC-2026-03034,2015-05-30,2018-03-31,1036,SP,Cível - Outros,389761.16,Possível,0.42,194880.58,47993.89,Encerrado
PROC-2026-03035,2016-10-06,2018-12-15,800,SP,Cível - Outros,471854.94,Provável,0.95,447966.5,49423.96,Ativo
PROC-2026-03036,2015-05-27,2019-12-17,1665,SP,Cível - Outros,226833.03,Provável,0.7,158848.61,43089.0,Ativo
PROC-2026-03037,2019-07-26,2022-11-28,1221,SP,Cível - Execução,338015.42,Possível,0.39,169007.71,32238.65,Ativo
PROC-2026-03038,2016-09-24,2019-11-08,1140,SP,Cível - Execução,239885.9,Provável,0.91,218153.99,72803.59,Encerrado
PROC-2026-03039,2016-06-24,2020-09-19,1548,SP,Cível - Outros,193155.08,Provável,0.9,173635.33,56020.41,Encerrado
PROC-2026-03040,2016-07-16,2019-10-25,1196,SP,Cível - Execução,31442.72,Provável,0.97,30357.36,34190.23,Ativo
PROC-2026-03041,2018-08-12,2020-10-20,800,SP,Cível - Outros,404118.07,Provável,0.76,308818.82,45500.34,Encerrado
PROC-2026-03042,2019-12-02,2024-09-05,1739,SP,Cível - Outros,252906.52,Provável,0.88,222755.39,72202.65,Encerrado
PROC-2026-03043,2016-02-02,2018-02-23,752,SP,Cível - Execução,155007.17,Provável,0.81,125981.78,30562.16,Encerrado
PROC-2026-03044,2016-06-05,2017-08-27,448,SP,Cível - Execução,293304.07,Provável,0.83,243758.76,18990.08,Encerrado
PROC-2026-03045,2015-09-02,2015-12-11,100,SP,Cível - Execução,430806.66,Possível,0.4,215403.33,2778.43,Ativo
PROC-2026-03046,2015-05-20,2025-02-20,3564,SP,Cível - Indenizatória,224159.31,Provável,0.98,220147.67,166332.55,Encerrado
PROC-2026-03047,2019-10-22,2022-07-06,988,SP,Cível - Execução,452877.97,Possível,0.66,226438.99,65824.67,Encerrado
PROC-2026-03048,2016-10-25,2019-07-29,1007,SP,Cível - Execução,249025.7,Possível,0.35,124512.85,61016.34,Encerrado
PROC-2026-03049,2019-04-26,2022-07-09,1170,SP,Cível - Indenizatória,76118.92,Provável,0.75,57261.58,22763.47,Encerrado
PROC-2026-03050,2018-06-09,2023-12-02,2002,SP,Cível - Execução,425171.2,Possível,0.32,212585.6,80485.62,Encerrado
PROC-2026-03051,2019-02-13,2022-07-21,1254,SP,Cível - Outros,413843.53,Provável,0.97,399466.9,39944.95,Encerrado
PROC-2026-03052,2018-01-30,2019-07-24,540,SP,Cível - Outros,274123.82,Possível,0.65,137061.91,25400.15,Encerrado
PROC-2026-03053,2019-02-24,2033-05-27,5206,SP,Cível - Execução,314124.91,Provável,0.99,312404.85,264726.57,Encerrado
PROC-2026-03054,2019-02-04,2021-03-27,782,SP,Cível - Execução,83777.54,Provável,0.76,63438.32,49737.96,Encerrado
PROC-2026-03055,2017-05-06,2029-02-13,4301,SP,Cível - Execução,414622.1,Possível,0.33,207311.05,164434.48,Ativo
PROC-2026-03056,2018-02-23,2020-01-12,688,SP,Cível - Indenizatória,236032.59,Provável,0.93,219206.84,33510.39,Encerrado
PROC-2026-03057,2016-12-21,2020-03-11,1176,SP,Cível - Execução,169639.15,Possível,0.41,84819.58,59138.3,Ativo
PROC-2026-03058,2015-12-13,2019-11-22,1440,SP,Cível - Outros,400871.24,Provável,0.9,362725.26,29223.42,Encerrado
PROC-2026-03059,2016-12-02,2018-01-14,408,SP,Cível - Outros,90892.03,Possível,0.5,45446.01,16278.81,Encerrado
PROC-2026-03060,2016-07-01,2022-01-07,2016,SP,Cível - Execução,472457.79,Provável,0.89,420955.02,108578.37,Encerrado
PROC-2026-03061,2015-05-16,2018-05-24,1104,SP,Cível - Outros,49117.81,Provável,0.79,38647.52,52902.63,Ativo
PROC-2026-03062,2015-08-19,2019-06-13,1394,SP,Cível - Execução,296121.08,Provável,0.99,294634.64,77387.13,Encerrado
PROC-2026-03063,2019-03-20,2024-03-08,1815,SP,Cível - Outros,367348.82,Provável,0.7,258005.87,103608.53,Ativo
PROC-2026-03064,2015-08-12,2019-03-30,1326,SP,Cível - Outros,254533.12,Provável,0.87,221722.11,86399.41,Encerrado
PROC-2026-03065,2017-06-25,2020-03-29,1008,SP,Cível - Execução,330875.29,Possível,0.46,165437.64,60578.81,Encerrado
PROC-2026-03066,2016-09-09,2020-07-14,1404,SP,Cível - Indenizatória,452426.5,Provável,0.83,374295.77,26360.08,Ativo
PROC-2026-03067,2016-10-11,2019-07-22,1014,SP,Cível - Outros,269791.05,Provável,0.73,197511.08,48838.4,Ativo
PROC-2026-03068,2019-12-04,2025-08-14,2080,SP,Cível - Outros,376328.58,Provável,0.88,331364.43,55417.83,Ativo
PROC-2026-03069,2017-02-14,2019-02-06,722,SP,Cível - Execução,136552.06,Possível,0.53,68276.03,40776.47,Encerrado
PROC-2026-03070,2015-01-12,2019-05-18,1587,SP,Cível - Outros,112616.88,Provável,0.81,90904.65,88029.68,Encerrado
PROC-2026-03071,2017-12-25,2020-04-06,833,SP,Cível - Execução,326461.9,Possível,0.58,163230.95,46182.58,Encerrado
PROC-2026-03072,2016-01-29,2018-10-21,996,SP,Cível - Execução,164229.72,Provável,1.0,163417.81,65498.58,Encerrado
PROC-2026-03073,2019-02-04,2025-07-02,2340,SP,Cível - Execução,472939.4,Provável,0.96,453992.75,104254.25,Ativo
PROC-2026-03074,2017-03-07,2020-08-18,1260,SP,Cível - Execução,222341.73,Possível,0.37,111170.87,34382.56,Ativo
PROC-2026-03075,2018-03-29,2021-11-14,1326,SP,Cível - Execução,278177.11,Provável,0.9,251186.27,34952.89,Encerrado
PROC-2026-03076,2018-02-28,2018-11-02,247,SP,Cível - Outros,497478.11,Possível,0.56,248739.06,10792.63,Encerrado
PROC-2026-03077,2015-01-19,2016-10-10,630,SP,Cível - Execução,146136.63,Provável,0.75,109714.24,21941.89,Encerrado
PROC-2026-03078,2017-03-08,2023-09-13,2380,SP,Cível - Outros,73598.57,Possível,0.43,36799.28,74193.25,Encerrado
PROC-2026-03079,2018-12-29,2021-09-12,988,SP,Cível - Execução,120185.36,Provável,0.98,118102.76,54798.33,Ativo
PROC-2026-03080,2017-09-03,2018-06-05,275,SP,Cível - Indenizatória,77809.48,Provável,0.93,72210.99,16985.25,Encerrado
PROC-2026-03081,2017-05-18,2019-05-08,720,SP,Cível - Outros,472108.62,Possível,0.57,236054.31,42297.88,Encerrado
PROC-2026-03082,2016-11-12,2017-05-07,176,SP,Cível - Outros,359276.76,Possível,0.56,179638.38,3976.82,Encerrado
PROC-2026-03083,2017-02-10,2021-07-19,1620,SP,Cível - Outros,212330.53,Provável,0.85,179845.93,27849.77,Encerrado
PROC-2026-03084,2018-02-27,2019-10-29,609,SP,Cível - Outros,413260.25,Provável,0.94,387015.36,22541.83,Ativo
